student_id,date_registered,first_date_watched,first_date_purchased,days_diff_reg_watch,days_diff_watch_purch
256411,12/9/2021,12/9/2021,NULL,0,NULL
256412,12/9/2021,12/9/2021,NULL,0,NULL
256418,12/9/2021,12/9/2021,NULL,0,NULL
256419,12/9/2021,12/9/2021,NULL,0,NULL
256421,12/9/2021,12/9/2021,NULL,0,NULL
256422,12/9/2021,12/9/2021,12/12/2021,0,3
256423,12/9/2021,1/27/2022,NULL,49,NULL
256426,12/9/2021,12/11/2021,NULL,2,NULL
256428,12/9/2021,12/9/2021,NULL,0,NULL
256430,12/9/2021,12/9/2021,NULL,0,NULL
256435,12/9/2021,12/9/2021,NULL,0,NULL
256436,12/9/2021,12/10/2021,NULL,1,NULL
256437,12/10/2021,12/10/2021,NULL,0,NULL
256438,12/10/2021,12/10/2021,NULL,0,NULL
256442,12/10/2021,12/10/2021,NULL,0,NULL
256445,12/10/2021,12/10/2021,NULL,0,NULL
256446,12/10/2021,12/10/2021,NULL,0,NULL
256448,12/10/2021,12/10/2021,1/20/2022,0,41
256452,12/10/2021,12/10/2021,NULL,0,NULL
256453,12/10/2021,12/10/2021,NULL,0,NULL
256457,12/10/2021,12/10/2021,NULL,0,NULL
256459,12/10/2021,12/10/2021,NULL,0,NULL
256460,12/10/2021,12/10/2021,NULL,0,NULL
256461,12/10/2021,12/10/2021,NULL,0,NULL
256476,12/10/2021,12/10/2021,NULL,0,NULL
256477,12/10/2021,12/10/2021,NULL,0,NULL
256481,12/10/2021,12/10/2021,NULL,0,NULL
256483,12/10/2021,12/10/2021,NULL,0,NULL
256484,12/10/2021,12/10/2021,12/22/2021,0,12
256491,12/10/2021,12/10/2021,NULL,0,NULL
256492,12/10/2021,12/10/2021,NULL,0,NULL
256493,12/10/2021,12/10/2021,NULL,0,NULL
256496,12/10/2021,12/10/2021,NULL,0,NULL
256498,12/10/2021,12/10/2021,NULL,0,NULL
256499,12/10/2021,12/11/2021,NULL,1,NULL
256506,12/10/2021,12/10/2021,NULL,0,NULL
256510,12/10/2021,12/10/2021,NULL,0,NULL
256512,12/10/2021,12/10/2021,NULL,0,NULL
256513,12/10/2021,12/10/2021,NULL,0,NULL
256515,12/10/2021,12/10/2021,NULL,0,NULL
256516,12/10/2021,12/11/2021,12/13/2021,1,2
256517,12/10/2021,12/10/2021,NULL,0,NULL
256520,12/10/2021,12/10/2021,NULL,0,NULL
256522,12/10/2021,12/10/2021,NULL,0,NULL
256524,12/10/2021,12/10/2021,NULL,0,NULL
256527,12/10/2021,12/10/2021,12/10/2021,0,0
256529,12/10/2021,12/10/2021,NULL,0,NULL
256530,12/10/2021,12/10/2021,NULL,0,NULL
256531,12/10/2021,12/10/2021,NULL,0,NULL
256539,12/10/2021,12/11/2021,12/14/2021,1,3
256545,12/10/2021,12/10/2021,NULL,0,NULL
256548,12/10/2021,5/13/2022,NULL,154,NULL
256550,12/10/2021,12/10/2021,NULL,0,NULL
256553,12/11/2021,12/11/2021,NULL,0,NULL
256555,12/11/2021,12/11/2021,NULL,0,NULL
256556,12/11/2021,12/11/2021,NULL,0,NULL
256557,12/11/2021,12/11/2021,NULL,0,NULL
256560,12/11/2021,12/11/2021,NULL,0,NULL
256561,12/11/2021,12/11/2021,NULL,0,NULL
256564,12/11/2021,12/11/2021,1/16/2022,0,36
256565,12/11/2021,12/11/2021,NULL,0,NULL
256566,12/11/2021,12/11/2021,NULL,0,NULL
256567,12/11/2021,12/11/2021,NULL,0,NULL
256568,12/11/2021,6/24/2022,NULL,195,NULL
256570,12/11/2021,12/21/2021,12/21/2021,10,0
256572,12/11/2021,12/11/2021,NULL,0,NULL
256577,12/11/2021,12/11/2021,NULL,0,NULL
256579,12/11/2021,12/11/2021,NULL,0,NULL
256582,12/11/2021,12/11/2021,NULL,0,NULL
256588,12/11/2021,12/11/2021,NULL,0,NULL
256589,12/11/2021,12/11/2021,NULL,0,NULL
256590,12/11/2021,12/11/2021,NULL,0,NULL
256592,12/11/2021,12/11/2021,NULL,0,NULL
256593,12/11/2021,12/11/2021,NULL,0,NULL
256596,12/11/2021,12/11/2021,NULL,0,NULL
256598,12/11/2021,5/5/2022,NULL,145,NULL
256599,12/11/2021,12/11/2021,NULL,0,NULL
256604,12/11/2021,12/11/2021,NULL,0,NULL
256605,12/11/2021,12/11/2021,NULL,0,NULL
256607,12/11/2021,12/11/2021,NULL,0,NULL
256608,12/11/2021,12/11/2021,NULL,0,NULL
256609,12/11/2021,12/11/2021,NULL,0,NULL
256610,12/11/2021,12/11/2021,NULL,0,NULL
256612,12/11/2021,12/11/2021,NULL,0,NULL
256614,12/11/2021,12/11/2021,NULL,0,NULL
256615,12/11/2021,12/12/2021,NULL,1,NULL
256620,12/11/2021,12/11/2021,NULL,0,NULL
256621,12/11/2021,12/11/2021,NULL,0,NULL
256622,12/11/2021,12/11/2021,NULL,0,NULL
256623,12/11/2021,12/11/2021,NULL,0,NULL
256625,12/11/2021,12/11/2021,NULL,0,NULL
256626,12/11/2021,12/11/2021,12/12/2021,0,1
256628,12/11/2021,12/11/2021,NULL,0,NULL
256634,12/11/2021,12/11/2021,NULL,0,NULL
256644,12/11/2021,12/11/2021,NULL,0,NULL
256646,12/11/2021,12/12/2021,NULL,1,NULL
256648,12/11/2021,12/15/2021,NULL,4,NULL
256652,12/12/2021,12/12/2021,NULL,0,NULL
256654,12/12/2021,5/8/2022,NULL,147,NULL
256655,12/12/2021,12/12/2021,NULL,0,NULL
256657,12/12/2021,12/12/2021,NULL,0,NULL
256658,12/12/2021,12/13/2021,NULL,1,NULL
256659,12/12/2021,12/12/2021,NULL,0,NULL
256660,12/12/2021,12/12/2021,NULL,0,NULL
256661,12/12/2021,12/12/2021,NULL,0,NULL
256663,12/12/2021,12/12/2021,NULL,0,NULL
256664,12/12/2021,12/12/2021,NULL,0,NULL
256665,12/12/2021,12/12/2021,NULL,0,NULL
256666,12/12/2021,12/12/2021,NULL,0,NULL
256667,12/12/2021,12/12/2021,NULL,0,NULL
256670,12/12/2021,12/12/2021,12/12/2021,0,0
256671,12/12/2021,12/12/2021,NULL,0,NULL
256678,12/12/2021,12/12/2021,12/12/2021,0,0
256679,12/12/2021,12/19/2021,12/19/2021,7,0
256680,12/12/2021,12/12/2021,NULL,0,NULL
256684,12/12/2021,12/12/2021,NULL,0,NULL
256689,12/12/2021,12/12/2021,NULL,0,NULL
256692,12/12/2021,12/12/2021,NULL,0,NULL
256694,12/12/2021,12/12/2021,NULL,0,NULL
256700,12/12/2021,12/12/2021,NULL,0,NULL
256702,12/12/2021,12/12/2021,NULL,0,NULL
256703,12/12/2021,12/12/2021,3/30/2022,0,108
256704,12/12/2021,12/15/2021,NULL,3,NULL
256709,12/12/2021,12/12/2021,NULL,0,NULL
256711,12/12/2021,10/21/2022,NULL,313,NULL
256712,12/12/2021,12/12/2021,NULL,0,NULL
256715,12/12/2021,12/12/2021,NULL,0,NULL
256718,12/12/2021,12/12/2021,NULL,0,NULL
256724,12/12/2021,12/12/2021,NULL,0,NULL
256727,12/12/2021,12/12/2021,12/12/2021,0,0
256731,12/12/2021,12/12/2021,NULL,0,NULL
256732,12/12/2021,12/12/2021,NULL,0,NULL
256733,12/12/2021,12/12/2021,NULL,0,NULL
256734,12/12/2021,1/20/2022,NULL,39,NULL
256737,12/12/2021,12/12/2021,NULL,0,NULL
256743,12/12/2021,12/12/2021,NULL,0,NULL
256744,12/12/2021,12/13/2021,NULL,1,NULL
256746,12/12/2021,12/12/2021,NULL,0,NULL
256747,12/12/2021,12/12/2021,NULL,0,NULL
256748,12/12/2021,12/12/2021,NULL,0,NULL
256749,12/12/2021,1/13/2022,NULL,32,NULL
256752,12/13/2021,3/28/2022,NULL,105,NULL
256760,12/13/2021,12/13/2021,NULL,0,NULL
256763,12/13/2021,12/13/2021,NULL,0,NULL
256767,12/13/2021,12/16/2021,NULL,3,NULL
256768,12/13/2021,12/13/2021,NULL,0,NULL
256771,12/13/2021,12/13/2021,NULL,0,NULL
256772,12/13/2021,12/13/2021,NULL,0,NULL
256775,12/13/2021,12/13/2021,NULL,0,NULL
256779,12/13/2021,12/13/2021,11/22/2022,0,344
256780,12/13/2021,12/13/2021,NULL,0,NULL
256781,12/13/2021,12/13/2021,NULL,0,NULL
256785,12/13/2021,12/13/2021,NULL,0,NULL
256787,12/13/2021,12/16/2021,NULL,3,NULL
256794,12/13/2021,12/21/2021,NULL,8,NULL
256795,12/13/2021,12/13/2021,NULL,0,NULL
256797,12/13/2021,12/13/2021,NULL,0,NULL
256798,12/13/2021,12/13/2021,NULL,0,NULL
256803,12/13/2021,12/13/2021,NULL,0,NULL
256810,12/13/2021,12/14/2021,NULL,1,NULL
256811,12/13/2021,12/13/2021,NULL,0,NULL
256812,12/13/2021,12/13/2021,NULL,0,NULL
256819,12/13/2021,12/13/2021,NULL,0,NULL
256824,12/13/2021,12/13/2021,NULL,0,NULL
256826,12/13/2021,12/19/2021,12/20/2021,6,1
256832,12/13/2021,12/13/2021,NULL,0,NULL
256834,12/13/2021,12/29/2021,3/30/2022,16,91
256836,12/13/2021,12/13/2021,NULL,0,NULL
256838,12/13/2021,12/13/2021,1/21/2022,0,39
256839,12/13/2021,12/13/2021,NULL,0,NULL
256849,12/13/2021,12/28/2021,NULL,15,NULL
256850,12/13/2021,12/13/2021,NULL,0,NULL
256854,12/13/2021,12/13/2021,NULL,0,NULL
256855,12/13/2021,12/14/2021,NULL,1,NULL
256858,12/13/2021,12/14/2021,NULL,1,NULL
256859,12/13/2021,12/13/2021,NULL,0,NULL
256860,12/13/2021,12/13/2021,NULL,0,NULL
256861,12/13/2021,12/13/2021,NULL,0,NULL
256863,12/13/2021,12/13/2021,NULL,0,NULL
256864,12/13/2021,12/13/2021,NULL,0,NULL
256865,12/13/2021,12/13/2021,NULL,0,NULL
256867,12/13/2021,12/13/2021,NULL,0,NULL
256868,12/13/2021,12/13/2021,12/17/2021,0,4
256872,12/13/2021,12/13/2021,NULL,0,NULL
256875,12/13/2021,12/13/2021,NULL,0,NULL
256877,12/13/2021,12/13/2021,NULL,0,NULL
256879,12/13/2021,12/13/2021,NULL,0,NULL
256883,12/14/2021,12/14/2021,NULL,0,NULL
256887,12/14/2021,12/20/2021,NULL,6,NULL
256888,12/14/2021,12/14/2021,NULL,0,NULL
256889,12/14/2021,12/14/2021,NULL,0,NULL
256890,12/14/2021,12/14/2021,NULL,0,NULL
256893,12/14/2021,12/14/2021,NULL,0,NULL
256894,12/14/2021,12/14/2021,NULL,0,NULL
256896,12/14/2021,12/14/2021,NULL,0,NULL
256900,12/14/2021,12/14/2021,NULL,0,NULL
256901,12/14/2021,12/14/2021,NULL,0,NULL
256903,12/14/2021,12/14/2021,NULL,0,NULL
256904,12/14/2021,12/14/2021,12/14/2021,0,0
256906,12/14/2021,12/14/2021,NULL,0,NULL
256908,12/14/2021,12/14/2021,NULL,0,NULL
256910,12/14/2021,12/15/2021,NULL,1,NULL
256911,12/14/2021,12/14/2021,NULL,0,NULL
256913,12/14/2021,12/14/2021,NULL,0,NULL
256914,12/14/2021,12/14/2021,NULL,0,NULL
256917,12/14/2021,12/14/2021,NULL,0,NULL
256918,12/14/2021,12/14/2021,NULL,0,NULL
256921,12/14/2021,12/14/2021,12/14/2021,0,0
256922,12/14/2021,12/14/2021,NULL,0,NULL
256925,12/14/2021,12/14/2021,NULL,0,NULL
256927,12/14/2021,12/14/2021,NULL,0,NULL
256929,12/14/2021,12/14/2021,NULL,0,NULL
256932,12/14/2021,12/14/2021,NULL,0,NULL
256933,12/14/2021,12/17/2021,NULL,3,NULL
256934,12/14/2021,12/14/2021,NULL,0,NULL
256935,12/14/2021,12/14/2021,NULL,0,NULL
256937,12/14/2021,9/19/2022,NULL,279,NULL
256938,12/14/2021,12/14/2021,NULL,0,NULL
256943,12/14/2021,12/14/2021,NULL,0,NULL
256944,12/14/2021,12/14/2021,NULL,0,NULL
256947,12/14/2021,1/23/2022,NULL,40,NULL
256948,12/14/2021,12/14/2021,NULL,0,NULL
256950,12/14/2021,12/16/2021,NULL,2,NULL
256953,12/14/2021,12/14/2021,NULL,0,NULL
256959,12/14/2021,12/14/2021,NULL,0,NULL
256962,12/14/2021,12/14/2021,NULL,0,NULL
256966,12/14/2021,12/14/2021,NULL,0,NULL
256967,12/14/2021,12/14/2021,NULL,0,NULL
256968,12/14/2021,12/14/2021,NULL,0,NULL
256970,12/14/2021,12/14/2021,12/17/2021,0,3
256971,12/14/2021,12/14/2021,NULL,0,NULL
256972,12/14/2021,12/14/2021,NULL,0,NULL
256978,12/14/2021,12/14/2021,NULL,0,NULL
256979,12/14/2021,12/14/2021,NULL,0,NULL
256980,12/14/2021,12/14/2021,NULL,0,NULL
256982,12/14/2021,12/14/2021,NULL,0,NULL
256983,12/14/2021,12/14/2021,NULL,0,NULL
256990,12/14/2021,12/16/2021,12/16/2021,2,0
256991,12/14/2021,12/14/2021,NULL,0,NULL
256993,12/14/2021,12/14/2021,NULL,0,NULL
256997,12/14/2021,12/14/2021,NULL,0,NULL
256999,12/14/2021,12/14/2021,NULL,0,NULL
257003,12/14/2021,12/28/2021,12/30/2021,14,2
257004,12/14/2021,12/14/2021,NULL,0,NULL
257005,12/14/2021,12/14/2021,NULL,0,NULL
257007,12/14/2021,12/14/2021,NULL,0,NULL
257009,12/15/2021,12/15/2021,NULL,0,NULL
257015,12/15/2021,12/15/2021,NULL,0,NULL
257016,12/15/2021,12/15/2021,NULL,0,NULL
257017,12/15/2021,12/15/2021,NULL,0,NULL
257023,12/15/2021,12/15/2021,NULL,0,NULL
257025,12/15/2021,12/15/2021,NULL,0,NULL
257028,12/15/2021,12/15/2021,NULL,0,NULL
257029,12/15/2021,12/15/2021,NULL,0,NULL
257033,12/15/2021,12/15/2021,NULL,0,NULL
257034,12/15/2021,12/15/2021,NULL,0,NULL
257035,12/15/2021,8/15/2022,NULL,243,NULL
257036,12/15/2021,4/12/2022,NULL,118,NULL
257040,12/15/2021,1/18/2022,NULL,34,NULL
257041,12/15/2021,12/15/2021,NULL,0,NULL
257043,12/15/2021,12/15/2021,NULL,0,NULL
257046,12/15/2021,12/15/2021,NULL,0,NULL
257048,12/15/2021,12/15/2021,NULL,0,NULL
257049,12/15/2021,12/15/2021,NULL,0,NULL
257053,12/15/2021,12/15/2021,12/15/2021,0,0
257055,12/15/2021,8/16/2022,NULL,244,NULL
257060,12/15/2021,12/15/2021,NULL,0,NULL
257066,12/15/2021,12/15/2021,NULL,0,NULL
257068,12/15/2021,12/15/2021,NULL,0,NULL
257069,12/15/2021,12/15/2021,NULL,0,NULL
257072,12/15/2021,12/15/2021,NULL,0,NULL
257074,12/15/2021,12/15/2021,NULL,0,NULL
257078,12/15/2021,12/15/2021,NULL,0,NULL
257079,12/15/2021,12/15/2021,NULL,0,NULL
257081,12/15/2021,12/15/2021,NULL,0,NULL
257084,12/15/2021,12/15/2021,NULL,0,NULL
257085,12/15/2021,12/15/2021,NULL,0,NULL
257089,12/15/2021,12/15/2021,NULL,0,NULL
257090,12/15/2021,12/16/2021,NULL,1,NULL
257091,12/15/2021,12/15/2021,NULL,0,NULL
257094,12/15/2021,12/15/2021,NULL,0,NULL
257095,12/15/2021,5/21/2022,5/27/2022,157,6
257098,12/15/2021,12/15/2021,NULL,0,NULL
257100,12/15/2021,12/15/2021,NULL,0,NULL
257102,12/15/2021,12/15/2021,NULL,0,NULL
257104,12/15/2021,12/15/2021,NULL,0,NULL
257110,12/15/2021,12/15/2021,NULL,0,NULL
257114,12/15/2021,12/15/2021,NULL,0,NULL
257116,12/15/2021,12/15/2021,NULL,0,NULL
257119,12/15/2021,12/15/2021,NULL,0,NULL
257120,12/15/2021,12/15/2021,NULL,0,NULL
257121,12/15/2021,12/15/2021,NULL,0,NULL
257125,12/15/2021,12/15/2021,NULL,0,NULL
257126,12/15/2021,12/15/2021,NULL,0,NULL
257129,12/15/2021,12/15/2021,NULL,0,NULL
257135,12/16/2021,12/16/2021,NULL,0,NULL
257136,12/16/2021,12/16/2021,NULL,0,NULL
257137,12/16/2021,12/16/2021,NULL,0,NULL
257139,12/16/2021,12/16/2021,NULL,0,NULL
257143,12/16/2021,12/16/2021,NULL,0,NULL
257144,12/16/2021,12/16/2021,NULL,0,NULL
257146,12/16/2021,12/16/2021,NULL,0,NULL
257151,12/16/2021,12/16/2021,3/25/2022,0,99
257152,12/16/2021,12/16/2021,NULL,0,NULL
257155,12/16/2021,12/16/2021,12/19/2021,0,3
257156,12/16/2021,12/16/2021,NULL,0,NULL
257157,12/16/2021,12/16/2021,NULL,0,NULL
257160,12/16/2021,12/16/2021,NULL,0,NULL
257162,12/16/2021,12/16/2021,NULL,0,NULL
257165,12/16/2021,12/16/2021,NULL,0,NULL
257171,12/16/2021,12/16/2021,NULL,0,NULL
257173,12/16/2021,12/16/2021,NULL,0,NULL
257177,12/16/2021,12/16/2021,NULL,0,NULL
257179,12/16/2021,12/16/2021,NULL,0,NULL
257180,12/16/2021,1/3/2022,NULL,18,NULL
257186,12/16/2021,12/16/2021,NULL,0,NULL
257187,12/16/2021,12/16/2021,NULL,0,NULL
257188,12/16/2021,12/16/2021,NULL,0,NULL
257191,12/16/2021,12/16/2021,NULL,0,NULL
257196,12/16/2021,12/16/2021,NULL,0,NULL
257197,12/16/2021,12/16/2021,NULL,0,NULL
257200,12/16/2021,12/16/2021,NULL,0,NULL
257203,12/16/2021,12/16/2021,NULL,0,NULL
257205,12/16/2021,12/16/2021,NULL,0,NULL
257206,12/16/2021,12/16/2021,NULL,0,NULL
257213,12/16/2021,1/7/2022,NULL,22,NULL
257214,12/16/2021,3/1/2022,NULL,75,NULL
257217,12/16/2021,12/16/2021,NULL,0,NULL
257222,12/16/2021,12/16/2021,NULL,0,NULL
257226,12/16/2021,12/16/2021,NULL,0,NULL
257227,12/16/2021,12/16/2021,NULL,0,NULL
257229,12/16/2021,12/20/2021,NULL,4,NULL
257231,12/16/2021,12/16/2021,NULL,0,NULL
257232,12/16/2021,12/20/2021,NULL,4,NULL
257233,12/16/2021,1/10/2022,NULL,25,NULL
257235,12/16/2021,2/6/2022,NULL,52,NULL
257237,12/16/2021,12/16/2021,NULL,0,NULL
257238,12/16/2021,12/16/2021,NULL,0,NULL
257239,12/16/2021,12/16/2021,NULL,0,NULL
257240,12/17/2021,12/17/2021,12/17/2021,0,0
257241,12/17/2021,12/17/2021,NULL,0,NULL
257242,12/17/2021,12/17/2021,NULL,0,NULL
257243,12/17/2021,8/16/2022,NULL,242,NULL
257244,12/17/2021,12/17/2021,12/17/2021,0,0
257245,12/17/2021,12/17/2021,NULL,0,NULL
257246,12/17/2021,12/17/2021,NULL,0,NULL
257249,12/17/2021,12/17/2021,NULL,0,NULL
257252,12/17/2021,12/17/2021,NULL,0,NULL
257253,12/17/2021,12/17/2021,NULL,0,NULL
257254,12/17/2021,12/17/2021,12/17/2021,0,0
257255,12/17/2021,12/17/2021,NULL,0,NULL
257256,12/17/2021,12/17/2021,NULL,0,NULL
257257,12/17/2021,12/17/2021,NULL,0,NULL
257259,12/17/2021,12/17/2021,NULL,0,NULL
257260,12/17/2021,12/18/2021,NULL,1,NULL
257261,12/17/2021,12/17/2021,NULL,0,NULL
257263,12/17/2021,12/17/2021,NULL,0,NULL
257267,12/17/2021,12/17/2021,NULL,0,NULL
257268,12/17/2021,12/17/2021,NULL,0,NULL
257270,12/17/2021,1/10/2022,NULL,24,NULL
257272,12/17/2021,12/17/2021,NULL,0,NULL
257273,12/17/2021,12/17/2021,NULL,0,NULL
257274,12/17/2021,12/17/2021,NULL,0,NULL
257275,12/17/2021,1/6/2022,NULL,20,NULL
257276,12/17/2021,12/17/2021,NULL,0,NULL
257277,12/17/2021,12/17/2021,NULL,0,NULL
257279,12/17/2021,12/17/2021,NULL,0,NULL
257281,12/17/2021,12/17/2021,NULL,0,NULL
257282,12/17/2021,12/17/2021,NULL,0,NULL
257286,12/17/2021,12/17/2021,NULL,0,NULL
257287,12/17/2021,12/17/2021,NULL,0,NULL
257292,12/17/2021,12/17/2021,NULL,0,NULL
257293,12/17/2021,12/17/2021,NULL,0,NULL
257294,12/17/2021,12/17/2021,NULL,0,NULL
257295,12/17/2021,12/17/2021,NULL,0,NULL
257296,12/17/2021,12/17/2021,NULL,0,NULL
257303,12/17/2021,12/17/2021,NULL,0,NULL
257304,12/17/2021,12/17/2021,NULL,0,NULL
257305,12/17/2021,6/17/2022,NULL,182,NULL
257307,12/17/2021,12/17/2021,NULL,0,NULL
257311,12/17/2021,12/17/2021,NULL,0,NULL
257313,12/17/2021,12/17/2021,NULL,0,NULL
257316,12/17/2021,12/17/2021,NULL,0,NULL
257317,12/17/2021,12/17/2021,NULL,0,NULL
257318,12/17/2021,12/17/2021,11/28/2022,0,346
257320,12/17/2021,12/19/2021,NULL,2,NULL
257321,12/17/2021,12/17/2021,NULL,0,NULL
257324,12/17/2021,12/17/2021,NULL,0,NULL
257325,12/17/2021,12/27/2021,NULL,10,NULL
257329,12/17/2021,12/17/2021,NULL,0,NULL
257330,12/17/2021,12/17/2021,12/20/2021,0,3
257331,12/17/2021,12/17/2021,NULL,0,NULL
257332,12/17/2021,12/19/2021,NULL,2,NULL
257333,12/17/2021,12/20/2021,NULL,3,NULL
257334,12/17/2021,12/17/2021,NULL,0,NULL
257337,12/17/2021,12/17/2021,NULL,0,NULL
257338,12/17/2021,12/17/2021,NULL,0,NULL
257339,12/17/2021,12/17/2021,NULL,0,NULL
257340,12/18/2021,12/18/2021,NULL,0,NULL
257341,12/18/2021,12/19/2021,NULL,1,NULL
257343,12/18/2021,12/18/2021,NULL,0,NULL
257351,12/18/2021,12/18/2021,NULL,0,NULL
257356,12/18/2021,12/18/2021,NULL,0,NULL
257359,12/18/2021,12/18/2021,NULL,0,NULL
257360,12/18/2021,12/18/2021,NULL,0,NULL
257362,12/18/2021,12/18/2021,NULL,0,NULL
257364,12/18/2021,12/18/2021,NULL,0,NULL
257372,12/18/2021,12/18/2021,NULL,0,NULL
257373,12/18/2021,12/18/2021,NULL,0,NULL
257375,12/18/2021,12/18/2021,NULL,0,NULL
257376,12/18/2021,12/18/2021,NULL,0,NULL
257377,12/18/2021,12/18/2021,NULL,0,NULL
257379,12/18/2021,12/18/2021,NULL,0,NULL
257380,12/18/2021,12/18/2021,NULL,0,NULL
257382,12/18/2021,12/18/2021,NULL,0,NULL
257387,12/18/2021,12/18/2021,NULL,0,NULL
257389,12/18/2021,12/18/2021,NULL,0,NULL
257390,12/18/2021,12/19/2021,NULL,1,NULL
257391,12/18/2021,12/18/2021,NULL,0,NULL
257392,12/18/2021,12/18/2021,NULL,0,NULL
257394,12/18/2021,12/23/2021,NULL,5,NULL
257397,12/18/2021,3/12/2022,NULL,84,NULL
257398,12/18/2021,12/18/2021,NULL,0,NULL
257401,12/18/2021,12/18/2021,NULL,0,NULL
257405,12/18/2021,12/18/2021,12/18/2021,0,0
257407,12/18/2021,12/18/2021,NULL,0,NULL
257410,12/18/2021,10/7/2022,NULL,293,NULL
257411,12/18/2021,12/18/2021,NULL,0,NULL
257412,12/18/2021,12/18/2021,NULL,0,NULL
257413,12/18/2021,12/18/2021,NULL,0,NULL
257414,12/18/2021,12/18/2021,NULL,0,NULL
257415,12/18/2021,12/20/2021,12/27/2021,2,7
257416,12/18/2021,12/18/2021,NULL,0,NULL
257418,12/18/2021,12/18/2021,NULL,0,NULL
257420,12/18/2021,12/19/2021,NULL,1,NULL
257421,12/18/2021,12/18/2021,NULL,0,NULL
257423,12/18/2021,12/18/2021,12/18/2021,0,0
257426,12/18/2021,12/18/2021,NULL,0,NULL
257429,12/19/2021,12/19/2021,NULL,0,NULL
257430,12/19/2021,12/20/2021,NULL,1,NULL
257442,12/19/2021,12/19/2021,NULL,0,NULL
257444,12/19/2021,12/19/2021,NULL,0,NULL
257445,12/19/2021,12/19/2021,NULL,0,NULL
257448,12/19/2021,12/19/2021,NULL,0,NULL
257449,12/19/2021,2/24/2022,NULL,67,NULL
257450,12/19/2021,12/19/2021,NULL,0,NULL
257453,12/19/2021,12/19/2021,NULL,0,NULL
257454,12/19/2021,12/19/2021,NULL,0,NULL
257455,12/19/2021,12/19/2021,NULL,0,NULL
257459,12/19/2021,12/19/2021,NULL,0,NULL
257464,12/19/2021,12/19/2021,NULL,0,NULL
257465,12/19/2021,12/19/2021,NULL,0,NULL
257466,12/19/2021,12/19/2021,NULL,0,NULL
257467,12/19/2021,12/21/2021,NULL,2,NULL
257472,12/19/2021,12/19/2021,NULL,0,NULL
257477,12/19/2021,12/19/2021,NULL,0,NULL
257482,12/19/2021,12/19/2021,NULL,0,NULL
257483,12/19/2021,12/19/2021,NULL,0,NULL
257486,12/19/2021,12/19/2021,2/1/2022,0,44
257487,12/19/2021,12/20/2021,NULL,1,NULL
257491,12/19/2021,12/19/2021,NULL,0,NULL
257492,12/19/2021,12/19/2021,NULL,0,NULL
257495,12/19/2021,12/19/2021,NULL,0,NULL
257496,12/19/2021,12/19/2021,NULL,0,NULL
257502,12/19/2021,12/19/2021,12/21/2021,0,2
257503,12/19/2021,12/19/2021,12/20/2021,0,1
257505,12/19/2021,12/19/2021,NULL,0,NULL
257506,12/19/2021,12/19/2021,NULL,0,NULL
257508,12/19/2021,12/19/2021,NULL,0,NULL
257509,12/19/2021,12/20/2021,1/20/2022,1,31
257510,12/19/2021,12/20/2021,NULL,1,NULL
257511,12/19/2021,12/19/2021,NULL,0,NULL
257513,12/19/2021,1/23/2022,NULL,35,NULL
257514,12/19/2021,12/19/2021,NULL,0,NULL
257515,12/19/2021,12/19/2021,NULL,0,NULL
257521,12/19/2021,12/19/2021,12/19/2021,0,0
257524,12/19/2021,12/19/2021,NULL,0,NULL
257526,12/19/2021,12/19/2021,NULL,0,NULL
257532,12/20/2021,12/20/2021,12/21/2021,0,1
257533,12/20/2021,12/20/2021,NULL,0,NULL
257535,12/20/2021,12/20/2021,NULL,0,NULL
257540,12/20/2021,12/20/2021,NULL,0,NULL
257541,12/20/2021,12/20/2021,NULL,0,NULL
257543,12/20/2021,12/20/2021,NULL,0,NULL
257544,12/20/2021,12/20/2021,NULL,0,NULL
257545,12/20/2021,12/23/2021,NULL,3,NULL
257547,12/20/2021,12/20/2021,NULL,0,NULL
257549,12/20/2021,12/20/2021,NULL,0,NULL
257551,12/20/2021,12/20/2021,NULL,0,NULL
257552,12/20/2021,12/20/2021,NULL,0,NULL
257556,12/20/2021,12/20/2021,NULL,0,NULL
257557,12/20/2021,12/20/2021,NULL,0,NULL
257558,12/20/2021,12/20/2021,NULL,0,NULL
257559,12/20/2021,12/20/2021,NULL,0,NULL
257561,12/20/2021,12/20/2021,NULL,0,NULL
257563,12/20/2021,12/20/2021,NULL,0,NULL
257565,12/20/2021,12/20/2021,NULL,0,NULL
257567,12/20/2021,12/22/2021,12/22/2021,2,0
257573,12/20/2021,12/20/2021,NULL,0,NULL
257575,12/20/2021,12/20/2021,NULL,0,NULL
257576,12/20/2021,12/20/2021,NULL,0,NULL
257577,12/20/2021,12/20/2021,NULL,0,NULL
257579,12/20/2021,12/20/2021,NULL,0,NULL
257583,12/20/2021,12/20/2021,NULL,0,NULL
257584,12/20/2021,12/22/2021,NULL,2,NULL
257585,12/20/2021,12/20/2021,NULL,0,NULL
257594,12/20/2021,12/26/2021,12/26/2021,6,0
257595,12/20/2021,12/20/2021,NULL,0,NULL
257597,12/20/2021,12/20/2021,NULL,0,NULL
257600,12/20/2021,12/20/2021,NULL,0,NULL
257602,12/20/2021,12/20/2021,NULL,0,NULL
257605,12/20/2021,12/20/2021,12/22/2021,0,2
257606,12/20/2021,12/20/2021,NULL,0,NULL
257607,12/20/2021,12/20/2021,NULL,0,NULL
257609,12/20/2021,12/20/2021,12/20/2021,0,0
